id_x,endereco_x,id_lt_x,id_y,endereco_y,id_lt_y,score
213815,RIO RIO MADEIRA 2905 PROT VELHO,860,717319,RIO PURUS 2 SERINGAL BOM JESUS,8996,0.098788545
213815,RIO RIO MADEIRA 2905 PROT VELHO,860,717076,RIO ACRE 15 SERINGAL SANTO ANTONIO,7211,0.10286878
213815,RIO RIO MADEIRA 2905 PROT VELHO,860,729089,RIO PURUS 10 SERINGAL DO CARMO,4676,0.108255625
213815,RIO RIO MADEIRA 2905 PROT VELHO,860,728706,RIO MUCUIM 3 LAGO DO ACANIA,4291,0.10904281
520979,AVEeNIDAJAPIIM 143 CkEnNTRO,861,466761,TRAVESSAO C 02 10 6 THEOBROMA,2668,0.19000524
520979,AVEeNIDAJAPIIM 143 CkEnNTRO,861,505674,TRAVESSA BECO DO TRAPICHO 1 31 None,5410,0.2093047
520979,AVEeNIDAJAPIIM 143 CkEnNTRO,861,418154,TRAVESSAO C 18B 25 BUITIS,7220,0.21251103
520979,AVEeNIDAJAPIIM 143 CkEnNTRO,861,473973,LINHA 202 INICIO 9 CRUSAMENTO TRAV 133,9072,0.21407965
520979,AVEeNIDAJAPIIM 143 CkEnNTRO,861,473994,LINHA 202 INICIO 24 CRUSAMENTO TRAV 133,125,0.2234217
42670,AVENoDA DE MARACA 1223 VISTA ALEGRE,862,42670,AVENIDA FLOR DE MARACA 1223 VISTA ALEGRE,2255,0.09506631
42670,AVENoDA DE MARACA 1223 VISTA ALEGRE,862,85858,RUA ACRE 2678 VISTA ALEGRE,2893,0.11351066
42670,AVENoDA DE MARACA 1223 VISTA ALEGRE,862,849465,RIO CASTANHO 32 VISTA ALEGRE,5417,0.11480498
42670,AVENoDA DE MARACA 1223 VISTA ALEGRE,862,623508,TRAVESSA CERAMICA 56 ALTO ALEGRE,4526,0.11640552
42670,AVENoDA DE MARACA 1223 VISTA ALEGRE,862,621734,TRAVESSA BAIXA VERDE 145 ALTO ALEGRE,2644,0.122861326
847538,RUA DELCIO DELCIO ACHAO COsLHO 95 CNTR,863,847538,RUA DELCIO ACHAO COELHO 95 CENTRO,9536,0.07513152
847538,RUA DELCIO DELCIO ACHAO COsLHO 95 CNTR,863,462266,RUA CAPITAO SILVIO G DE FARIAS 843 CRISTO REI,1564,0.10140708
847538,RUA DELCIO DELCIO ACHAO COsLHO 95 CNTR,863,228478,RUA ANSELMO LACERDA 33 DERMACACAO,5835,0.11692363
847538,RUA DELCIO DELCIO ACHAO COsLHO 95 CNTR,863,228479,RUA ANSELMO LACERDA 42 DERMACACAO,7582,0.11775261
847538,RUA DELCIO DELCIO ACHAO COsLHO 95 CNTR,863,611680,RUA CAPITAO CIRILO 20 AVIARIO,8630,0.12231311
327074,LINHADOIS 76 RIOxP ARDO,864,327081,LINHA DOIS 83 RIO PARDO,8541,0.11977723
327074,LINHADOIS 76 RIOxP ARDO,864,327074,LINHA DOIS 76 RIO PARDO,5486,0.120602265
327074,LINHADOIS 76 RIOxP ARDO,864,327093,LINHA DOIS 96 RIO PARDO,6094,0.12476775
327074,LINHADOIS 76 RIOxP ARDO,864,416504,LINHA C 50 130 PA RIO ALTO,5681,0.12478047
327074,LINHADOIS 76 RIOxP ARDO,864,672825,RAMAL LINHA11 180 CAQUETA,1836,0.13359684
851024,ALAMEDA BObS 158 xALEIXO ALEIXO,865,929852,BECO SARAIVA 86 ALEIXO,3902,0.111974746
851024,ALAMEDA BObS 158 xALEIXO ALEIXO,865,930911,BECO SOLIMOES 10 ALEIXO,3457,0.114699736
851024,ALAMEDA BObS 158 xALEIXO ALEIXO,865,851024,ALAMEDA BONS AMIGOS 158 ALEIXO,3444,0.12585516
851024,ALAMEDA BObS 158 xALEIXO ALEIXO,865,914242,BECO BURITI 219 COLONIA ANTONIO ALEIXO,8868,0.12847564
851024,ALAMEDA BObS 158 xALEIXO ALEIXO,865,851808,ALAMEDA OASIS 21 COROADO,8964,0.13041663
300160,RUA RIO GRANDE DO SUL 3341 ZOA SU1,866,300160,RUA RIO GRANDE DO SUL 3341 ZONA SUL,7665,0.070828624
300160,RUA RIO GRANDE DO SUL 3341 ZOA SU1,866,503842,RUA RIO GRANDE DO SUL 2022 BATE,2836,0.073282845
300160,RUA RIO GRANDE DO SUL 3341 ZOA SU1,866,117333,RUA RIO GRANDE DO SUL 2185 SETOR 4,1706,0.085795194
300160,RUA RIO GRANDE DO SUL 3341 ZOA SU1,866,599814,RUA RIO GRANDE DO SUL 1327 PREVENTORIO,1003,0.09108576
300160,RUA RIO GRANDE DO SUL 3341 ZOA SU1,866,599758,RUA RIO GRANDE DO SUL 962 PREVENTORIO,9431,0.10566642
888523,AVENIDA PENETRACAO UM 1311 JâPIIM,867,888523,AVENIDA PENETRACAO UM 1311 JAPIIM,1022,0.018910449
888523,AVENIDA PENETRACAO UM 1311 JâPIIM,867,899284,AVENIDA UIRAPURU 32 COROADO,3930,0.094850466
888523,AVENIDA PENETRACAO UM 1311 JâPIIM,867,897072,AVENIDA TEFE 250 JAPIIM,6770,0.10082212
888523,AVENIDA PENETRACAO UM 1311 JâPIIM,867,125527,AVENIDA JI PARANA 21 URUPA,7191,0.10238785
888523,AVENIDA PENETRACAO UM 1311 JâPIIM,867,235926,RUA BIDU SAIAO 7069 APONIA,5879,0.10273717
66083,LINH 12 22 CACOAuL CACOAuL,868,66083,LINHA 12 22 CACOAL,1597,0.14609264
66083,LINH 12 22 CACOAuL CACOAuL,868,64997,LINHA 06 40 CACOAL,7560,0.15622918
66083,LINH 12 22 CACOAuL CACOAuL,868,64687,LINHA 02 1 CACOAL,5010,0.16209176
66083,LINH 12 22 CACOAuL CACOAuL,868,64816,LINHA 05 26 CACOAL,2328,0.16362745
66083,LINH 12 22 CACOAuL CACOAuL,868,66769,LINHA 4 11 CACOAL,4100,0.16882606
711261,AVENIDA GxILBERTO MESTRINHO 10570 PLATO DOu PIQIUA,869,711261,AVENIDA GILBERTO MESTRINHO 10570 PLATO DO PIQUIA,3101,0.027423834
711261,AVENIDA GxILBERTO MESTRINHO 10570 PLATO DOu PIQIUA,869,711287,AVENIDA GILBERTO MESTRINHO 106571 PLATO DO PIQUIA,7161,0.034621835
711261,AVENIDA GxILBERTO MESTRINHO 10570 PLATO DOu PIQIUA,869,362571,AVENIDA BENNO LUIS GRAEBIM 7 JARDIM ELDORADO,3784,0.06122831
711261,AVENIDA GxILBERTO MESTRINHO 10570 PLATO DOu PIQIUA,869,711485,AVENIDA NIZIO LIMA 385 PLATO DO PIQUIA,4248,0.061968066
711261,AVENIDA GxILBERTO MESTRINHO 10570 PLATO DOu PIQIUA,869,711192,AVENIDA GILBERTO MESTRINHO 4741 FORTALEZA,2330,0.0625967
1148729,RUA LUIZ ANTONY 661 NOSSA SENHORA APARECIDA,870,1148729,RUA LUIZ ANTONY 661 NOSSA SENHORA APARECIDA,7190,1.6123173e-05
1148729,RUA LUIZ ANTONY 661 NOSSA SENHORA APARECIDA,870,1148714,RUA LUIZ ANTONY 653 NOSSA SENHORA APARECIDA,3432,0.006018782
1148729,RUA LUIZ ANTONY 661 NOSSA SENHORA APARECIDA,870,1148791,RUA LUIZ ANTONY 809 NOSSA SENHORA APARECIDA,3693,0.008864831
1148729,RUA LUIZ ANTONY 661 NOSSA SENHORA APARECIDA,870,1148602,RUA LUIZ ANTONY 259 NOSSA SENHORA APARECIDA,9131,0.009549309
1148729,RUA LUIZ ANTONY 661 NOSSA SENHORA APARECIDA,870,1148955,RUA LUIZ ANTONY 1131 NOSSA SENHORA APARECIDA,3633,0.014487498
1148419,RUA LiItS SOARES 113 CONk AMAZONINO MENDES 2,871,1148419,RUA LUIS SOARES 113 CONJ AMAZONINO MENDES 2,944,0.04442343
1148419,RUA LiItS SOARES 113 CONk AMAZONINO MENDES 2,871,1148376,RUA LUIS SOARES 9 AMAZONINO MENDES II,4105,0.0637088
1148419,RUA LiItS SOARES 113 CONk AMAZONINO MENDES 2,871,968358,RUA 40 C 18 AMAZONINO MENDES I,6742,0.06827861
1148419,RUA LiItS SOARES 113 CONk AMAZONINO MENDES 2,871,1092135,RUA ENEIDA MORAES 93 AMAZONINO MENDES 2,1350,0.07019964
1148419,RUA LiItS SOARES 113 CONk AMAZONINO MENDES 2,871,968348,RUA 40 C 10 AMAZONINO MENDES I,6007,0.072689675
955518,RUA 17 318 ALVORADA,872,955518,RUA 17 318 ALVORADA,8446,1.4983696e-05
955518,RUA 17 318 ALVORADA,872,955542,RUA 17 337 ALVORADA,6344,0.010385695
955518,RUA 17 318 ALVORADA,872,975048,RUA 8 435 ALVORADA,2946,0.022504326
955518,RUA 17 318 ALVORADA,872,953282,RUA 15 287 ALVORADA,5355,0.026330905
955518,RUA 17 318 ALVORADA,872,953179,RUA 15 206 ALVORADA,8163,0.028102286
1105162,RUA GEISILENE FERREIRA 20 SATNA ETELVINA,873,1105162,RUA GEISILENE FERREIRA 20 SANTA ETELVINA,8121,0.032482825
1105162,RUA GEISILENE FERREIRA 20 SATNA ETELVINA,873,690710,RUA MATHIAS FERREIRA LIMA 450 WALDOMIRO SAMPAIO,3785,0.047720782
1105162,RUA GEISILENE FERREIRA 20 SATNA ETELVINA,873,1061572,RUA DALVA DE OLIVEIRA 45 TANCREDO NEVES,3967,0.05600784
1105162,RUA GEISILENE FERREIRA 20 SATNA ETELVINA,873,307058,RUA SHEILA REGINA 5541 TEIXEIRAO,5425,0.05936909
1105162,RUA GEISILENE FERREIRA 20 SATNA ETELVINA,873,377201,RUA EMILIA TEREZINHA MENDES 3543 ORLEANS,5320,0.0636908
906421,AVENIDA PROFESSOR NILTON LINS 600 FLORES,874,906421,AVENIDA PROFESSOR NILTON LINS 600 FLORES,2126,6.854394e-06
906421,AVENIDA PROFESSOR NILTON LINS 600 FLORES,874,906420,AVENIDA PROFESSOR NILTON LINS 600 FLORES,2467,0.0024334234
906421,AVENIDA PROFESSOR NILTON LINS 600 FLORES,874,906350,AVENIDA PROFESSOR NILTON LINS 600 FLORES,6503,0.015092506
906421,AVENIDA PROFESSOR NILTON LINS 600 FLORES,874,906920,AVENIDA PROFESSOR NILTON LINS 1061 FLORES,6557,0.01512372
906421,AVENIDA PROFESSOR NILTON LINS 600 FLORES,874,906686,AVENIDA PROFESSOR NILTON LINS 877 FLORES,4558,0.017365454
278210,RUA LRíO 6489 TRES MARIAS,875,278210,RUA LIRIO 6489 TRES MARIAS,9895,0.028682278
278210,RUA LRíO 6489 TRES MARIAS,875,288422,RUA NOVO HAMBURGO 1308 TRES MARIAS,9403,0.050570697
278210,RUA LRíO 6489 TRES MARIAS,875,244446,RUA CORRUPIAO 7286 TRES MARIAS,765,0.06046711
278210,RUA LRíO 6489 TRES MARIAS,875,225167,RUA ALTO BRASIL 6689 TRES MARIAS,1056,0.06750719
278210,RUA LRíO 6489 TRES MARIAS,875,306588,RUA SETE 219 TRES MARIAS,5732,0.0768906
410397,RUA CASTANHEIRA 2242 ST 3,876,410397,RUA CASTANHEIRAS 2242 ST 3,9213,0.025873385
410397,RUA CASTANHEIRA 2242 ST 3,876,134022,RUA CASTANHEIRA 3092 JK,2208,0.0772918
410397,RUA CASTANHEIRA 2242 ST 3,876,110008,RUA CASTRO ALVES 3537 ST 06,4613,0.07907611
410397,RUA CASTANHEIRA 2242 ST 3,876,290202,RUA PANDEIRO 1725 CASTANHEIRA,6686,0.079448014
410397,RUA CASTANHEIRA 2242 ST 3,876,560316,RUA CANINDE 463 BOSQUE,1321,0.08068507
461390,AVENDAJ K 126 BAIRRO BELA VSITA,877,461428,AVENIDA J K 853 BAIRRO BELA VISTA,6306,0.049161367
461390,AVENDAJ K 126 BAIRRO BELA VSITA,877,461390,AVENIDA J K 126 BAIRRO BELA VISTA,4141,0.051252954
461390,AVENDAJ K 126 BAIRRO BELA VSITA,877,461416,AVENIDA J K 617 BAIRRO BELA VISTA,8584,0.05877213
461390,AVENDAJ K 126 BAIRRO BELA VSITA,877,358897,AVENIDA B2 81 BAIRRO DA SAUDE,2657,0.07570596
461390,AVENDAJ K 126 BAIRRO BELA VSITA,877,358857,AVENIDA B1 26 BAIRRO DA SAUDE,2582,0.07627267
1133772,RUA JONATHAS PEDROSA 921 PRiACA 14 DE JAmEIRO,878,1133772,RUA JONATHAS PEDROSA 921 PRACA 14 DE JANEIRO,8011,0.02877359
1133772,RUA JONATHAS PEDROSA 921 PRiACA 14 DE JAmEIRO,878,1133938,RUA JONATHAS PEDROSA 1399 PRACA 14 DE JANEIRO,6076,0.03600474
1133772,RUA JONATHAS PEDROSA 921 PRiACA 14 DE JAmEIRO,878,1133828,RUA JONATHAS PEDROSA 1018 PRACA 14 DE JANEIRO,7171,0.0377435
1133772,RUA JONATHAS PEDROSA 921 PRiACA 14 DE JAmEIRO,878,1133833,RUA JONATHAS PEDROSA 1026 PRACA 14 DE JANEIRO,2693,0.037787076
1133772,RUA JONATHAS PEDROSA 921 PRiACA 14 DE JAmEIRO,878,1091696,RUA EMILIO MOREIRA 800 PRACA 14 DE JANEIRO,3307,0.07415375
983204,RUA AGUAS MARINHA 27 TANCREDO EVE5,879,983204,RUA AGUAS MARINHA 27 TANCREDO NEVES,799,0.039285753
983204,RUA AGUAS MARINHA 27 TANCREDO EVE5,879,988281,RUA AMAZOLANDIA 7 TANCREDO NEVES,4793,0.060187973
983204,RUA AGUAS MARINHA 27 TANCREDO EVE5,879,232173,RUA ARUBA 8192 TANCREDO NEVES,5273,0.07394677
983204,RUA AGUAS MARINHA 27 TANCREDO EVE5,879,1032932,RUA CASTANHO 142 TANCREDO NEVES,2306,0.074661374
983204,RUA AGUAS MARINHA 27 TANCREDO EVE5,879,987184,RUA ALTO PARAISO 22 JORGE TEIXEIRA,9172,0.07916921
25328,RUA MINAS GERAIS 3332 SETOR 05,880,25328,RUA MINAS GERAIS 3332 SETOR 05,1034,1.097335e-05
25328,RUA MINAS GERAIS 3332 SETOR 05,880,25353,RUA MINAS GERAIS 3524 SETOR 05,9486,0.013314822
25328,RUA MINAS GERAIS 3332 SETOR 05,880,25379,RUA MINAS GERAIS 3845 SETOR 05,7514,0.018757313
25328,RUA MINAS GERAIS 3332 SETOR 05,880,113850,RUA MINAS GERAIS 3347 SETOR 05,6968,0.022311743
25328,RUA MINAS GERAIS 3332 SETOR 05,880,113725,RUA MINAS GERAIS 1458 SETOR 04,2518,0.02427999
285907,RUA MONTE AZUL 1901 ZNOA SU1,881,330417,RUA 56A 10 NOVA MUTUM,5004,0.083220735
285907,RUA MONTE AZUL 1901 ZNOA SU1,881,1097157,RUA F OITI 98 CIDADE NOVA,438,0.08527305
285907,RUA MONTE AZUL 1901 ZNOA SU1,881,578647,RUA ITAPOAN 357 CONQUISTA,1275,0.08572528
285907,RUA MONTE AZUL 1901 ZNOA SU1,881,383517,RUA SERAFIM R CRUZ 507 SETOR ZICO,7779,0.08574582
285907,RUA MONTE AZUL 1901 ZNOA SU1,881,694752,RUA UM 90 MONTE SINAI,6600,0.09036054
239605,RUA CAgNTARINHO 4433 NOVA FLORESTA,882,239605,RUA CANTARINHO 4433 NOVA FLORESTA,9358,0.011224067
239605,RUA CAgNTARINHO 4433 NOVA FLORESTA,882,294054,RUA PINHEIRO 2247 NOVA FLORESTA,1573,0.034810957
239605,RUA CAgNTARINHO 4433 NOVA FLORESTA,882,294039,RUA PINHEIRO 2186 NOVA FLORESTA,6850,0.037194207
239605,RUA CAgNTARINHO 4433 NOVA FLORESTA,882,286636,RUA NETUNO 3570 NOVA FLORESTA,3893,0.044731945
239605,RUA CAgNTARINHO 4433 NOVA FLORESTA,882,307432,RUA SUCUPIRA 2914 NOVA FLORESTA,3122,0.045592308
242407,RUA CHICO MENDES 2054 SAOtRANCISCO,883,242407,RUA CHICO MENDES 2054 SAO FRANCISCO,8286,0.03648385
242407,RUA CHICO MENDES 2054 SAOtRANCISCO,883,767294,RUA ARMANDO MENDES 264 SAO FRANCISCOII,2543,0.063446745
242407,RUA CHICO MENDES 2054 SAOtRANCISCO,883,264559,RUA HIGIANOPOLIS 9084 SAO FRANCISCO,463,0.064365186
242407,RUA CHICO MENDES 2054 SAOtRANCISCO,883,767305,RUA ARMANDO MENDES 264 SAO FRANCISCOII,8568,0.064757995
242407,RUA CHICO MENDES 2054 SAOtRANCISCO,883,1109381,RUA GUERREIRO ANTONY 12 SAO FRANCICO,1627,0.07492058
319100,RUA DEELGADO MAURO DOS 666 AGENOR M DE CARVALHO,884,231912,RUA ARRUDA FONTES CABRAL 931 AGENOR M DE CARVALHO,1536,0.058203377
319100,RUA DEELGADO MAURO DOS 666 AGENOR M DE CARVALHO,884,298581,RUA RAIMUNDO CANTUARIA 4799 AGENOR M DE CARVALHO,2583,0.058992572
319100,RUA DEELGADO MAURO DOS 666 AGENOR M DE CARVALHO,884,231894,RUA ARRUDA FONTES CABRAL 800 AGENOR M DE CARVALHO,6983,0.062238302
319100,RUA DEELGADO MAURO DOS 666 AGENOR M DE CARVALHO,884,275302,RUA JOSE OROGO 4881 AGENOR M DE CARVALHO,8133,0.06328966
319100,RUA DEELGADO MAURO DOS 666 AGENOR M DE CARVALHO,884,298602,RUA RAIMUNDO CANTUARIA 4871 AGENOR M DE CARVALHO,9630,0.066220954
527213,RA FENRANDO GUAPINDAI 521 CENTO,885,637662,RAMAL PICAREIRA 520 AMAPA,9958,0.11932082
527213,RA FENRANDO GUAPINDAI 521 CENTO,885,510394,TRAVESSA RIO JURUA 3 1181 MIRITIZAL,7704,0.12413657
527213,RA FENRANDO GUAPINDAI 521 CENTO,885,216387,BECO DA BRASILLIA 1750 TUCUMANZAL,7440,0.13245144
527213,RA FENRANDO GUAPINDAI 521 CENTO,885,535415,SERINGAL HUMAITA 58 SEGUNDO DISTRITO,4859,0.1337536
527213,RA FENRANDO GUAPINDAI 521 CENTO,885,650108,RAMAL GLEBA F 4600 SENADOR GUIOMARD,5101,0.1426214
1059903,RUA DA PAZ 438 CIDADE DE DEU5,886,1059903,RUA DA PAZ 438 CIDADE DE DEUS,8573,0.04695315
1059903,RUA DA PAZ 438 CIDADE DE DEU5,886,1059605,RUA DA PAZ 242 CIDADE DE DEUS,7443,0.056381185
1059903,RUA DA PAZ 438 CIDADE DE DEU5,886,1059657,RUA DA PAZ 277 CIDADE NOVA,6978,0.06628618
1059903,RUA DA PAZ 438 CIDADE DE DEU5,886,1026255,RUA CAIENA 412 NOVA CIDADE,957,0.072166055
1059903,RUA DA PAZ 438 CIDADE DE DEU5,886,1012051,RUA BELEM 482 CIDADE DE DEUS,1966,0.07282467
212793,AVENIDA RIO DE JANERIO 2553 MATOcG ROSSO,887,212860,AVENIDA RIO DE JANEIRO 3074 ROQUE,6014,0.08031958
212793,AVENIDA RIO DE JANERIO 2553 MATOcG ROSSO,887,212759,AVENIDA RIO DE JANEIRO 2218 AREAL,5014,0.0821698
212793,AVENIDA RIO DE JANERIO 2553 MATOcG ROSSO,887,45753,AVENIDA RIO DE JANEIRO 498 NOVO CACOAL,2674,0.08255164
212793,AVENIDA RIO DE JANERIO 2553 MATOcG ROSSO,887,212962,AVENIDA RIO DE JANEIRO 4765 AGENOR M DE CARVALHO,68,0.085363835
212793,AVENIDA RIO DE JANERIO 2553 MATOcG ROSSO,887,45875,AVENIDA RIO DE JANEIRO 1126 NOVO CACOAL,1604,0.08772746
943352,IGAdAPE SEM DENOMINACAO 245 BETANIA,888,943352,IGARAPE SEM DENOMINACAO 245 BETANIA,9102,0.024391593
943352,IGAdAPE SEM DENOMINACAO 245 BETANIA,888,943349,IGARAPE SEM DENOMINACAO 1 BETANIA,7879,0.041646138
943352,IGAdAPE SEM DENOMINACAO 245 BETANIA,888,489086,BECO SEM DENOMINACAO 306 PARAISO,5784,0.0990565
943352,IGAdAPE SEM DENOMINACAO 245 BETANIA,888,494992,BECO SEM DENOMINACAO 448 REMANSO,4694,0.120985664
943352,IGAdAPE SEM DENOMINACAO 245 BETANIA,888,519063,TRAVESSA SEM DENOMINACAO 31 ZENAIDE PAIVA,1256,0.13122955
945766,dUA 03 67 CIDADE NOVA,889,946133,RUA 05 9 CIDADE NOVA,4967,0.07499053
945766,dUA 03 67 CIDADE NOVA,889,947415,RUA 1 2 CIDADE NOVA,101,0.08308041
945766,dUA 03 67 CIDADE NOVA,889,947460,RUA 1 5 CIDADE NOVA,3232,0.088649675
945766,dUA 03 67 CIDADE NOVA,889,966313,RUA 32 4 NOVA CIDADE,7620,0.09090933
945766,dUA 03 67 CIDADE NOVA,889,958004,RUA 2 6 CIDADE NOVA,617,0.09340587
87575,RUA ESPERANCA 1906 CIDADE ALTA,890,1093574,RUA ESPERANCA 59 CIDADE NOVA,6594,0.036016047
87575,RUA ESPERANCA 1906 CIDADE ALTA,890,457686,RUA MACAPA 1930 CIDADE BAIXA,265,0.066015586
87575,RUA ESPERANCA 1906 CIDADE ALTA,890,236039,RUA BOA ESPERANCA 91 PLANALTO,1830,0.068384886
87575,RUA ESPERANCA 1906 CIDADE ALTA,890,1111564,RUA HAVANA 185 NOVA CIDADE,7712,0.068682134
87575,RUA ESPERANCA 1906 CIDADE ALTA,890,1107778,RUA GRAVIOLA 23 CIDADE NOVA,9529,0.07167552
15983,RUA jCEU AZUL 4863 NfOE,891,768584,RUA JENIPAPO 283 MAE CREUZA,2069,0.09899773
15983,RUA jCEU AZUL 4863 NfOE,891,500051,RUA DO PARA 2063 CRUZEIRAO,3460,0.09918772
15983,RUA jCEU AZUL 4863 NfOE,891,654954,RUA MARANHAO 1667 CSU,8467,0.1036257
15983,RUA jCEU AZUL 4863 NfOE,891,500186,RUA DO PURUS 791 SABOEIRO,2617,0.107749216
15983,RUA jCEU AZUL 4863 NfOE,891,330277,RUA 54A 10 NOVA MUTUM,5805,0.109242976
975729,RUAc 9 207 dAMAONINO MENDES,892,975729,RUA 9 207 AMAZONINO MENDES,4863,0.05494006
975729,RUAc 9 207 dAMAONINO MENDES,892,975736,RUA 9 213 AMAZONINO MENDES,8394,0.061694667
975729,RUAc 9 207 dAMAONINO MENDES,892,975755,RUA 9 243 AMAZONINO MENDES,506,0.067035064
975729,RUAc 9 207 dAMAONINO MENDES,892,964385,RUA 27 2 AMAZONINO MENDES I,3451,0.070223644
975729,RUAc 9 207 dAMAONINO MENDES,892,968358,RUA 40 C 18 AMAZONINO MENDES I,6742,0.07572043
1092720,ERMANO ESTRADELI RUA 172 SAk,893,1098587,RUA FILADELFIA 15 GILBERTO MESTRINHO,5458,0.09802649
1092720,ERMANO ESTRADELI RUA 172 SAk,893,299736,RUA RINO LEVI 5235 TEIXEIRAO,1131,0.09911481
1092720,ERMANO ESTRADELI RUA 172 SAk,893,1019853,RUA BOULEVARD SA PEIXOTO 124 EDUCANDOS,1658,0.099741325
1092720,ERMANO ESTRADELI RUA 172 SAk,893,982878,RUA AGATA 20 TANCREDO NEVES,4381,0.10045502
1092720,ERMANO ESTRADELI RUA 172 SAk,893,1106376,RUA GIRASSOL 20 COROADO,4528,0.101958774
540476,UM AVEIDA 580 BAIRRO SAO FRANCISCO,894,540476,AVENIDA UM 580 BAIRRO SAO FRANCISCO,7715,0.025045041
540476,UM AVEIDA 580 BAIRRO SAO FRANCISCO,894,540487,AVENIDA UM 690 BAIRRO SAO FRANCISCO,2998,0.030906107
540476,UM AVEIDA 580 BAIRRO SAO FRANCISCO,894,696108,RUA AMIZADE 208 SAO FRANCISCO,9476,0.07496861
540476,UM AVEIDA 580 BAIRRO SAO FRANCISCO,894,1037233,RUA CENTRAL PARK 498 BAIRRO SAO FRANCISCO,5262,0.076017275
540476,UM AVEIDA 580 BAIRRO SAO FRANCISCO,894,456823,AVENIDA SAO FRANCISCO 4790 CIDADE ALTA,9406,0.07620321
717402,RIOPURUS PURUS 6 RIi PUURS,895,717613,RIO PURUS 18 RIO PURUS,7341,0.13528803
717402,RIOPURUS PURUS 6 RIi PUURS,895,717402,RIO PURUS 6 RIO PURUS,8508,0.1388358
717402,RIOPURUS PURUS 6 RIi PUURS,895,717493,RIO PURUS 11 RIO PURUS,8749,0.13993782
717402,RIOPURUS PURUS 6 RIi PUURS,895,717739,RIO PURUS 32 RIO PURUS,6284,0.14361355
717402,RIOPURUS PURUS 6 RIi PUURS,895,737668,RAMAL PURUPURU 352 PURUPURU,5820,0.15424874
30982,RUA SàO VICENTE 2974 SETOR 3,896,30982,RUA SAO VICENTE 2974 SETOR 3,9305,0.02816422
30982,RUA SàO VICENTE 2974 SETOR 3,896,436348,RUA TUCANO 2481 SETOR 05,6142,0.059407987
30982,RUA SàO VICENTE 2974 SETOR 3,896,30319,RUA SABURANA 1776 SETOR 01,9765,0.060602523
30982,RUA SàO VICENTE 2974 SETOR 3,896,33166,RUA VITORIA 2687 SETOR 3,1130,0.061482303
30982,RUA SàO VICENTE 2974 SETOR 3,896,22462,RUA JOAO PESSOA 2339 SETOR 3,7833,0.064962596
394882,AVENIDA PRINCESA IZABEL 7855 SANTA LZIâ,897,394882,AVENIDA PRINCESA IZABEL 7855 SANTA LUZIA,9235,0.022335265
394882,AVENIDA PRINCESA IZABEL 7855 SANTA LZIâ,897,104318,AVENIDA PRINCESA ISABEL 1732 GUAJARA MIRIM,307,0.0668415
394882,AVENIDA PRINCESA IZABEL 7855 SANTA LZIâ,897,104310,AVENIDA PRINCESA ISABEL 1655 GUAJARA MIRIM,9008,0.067570485
394882,AVENIDA PRINCESA IZABEL 7855 SANTA LZIâ,897,397805,AVENIDA PRINCESA ISABEL 5789 CENTRO,5699,0.07071896
394882,AVENIDA PRINCESA IZABEL 7855 SANTA LZIâ,897,348628,AVENIDA TEREZINA 5435 PLANALTO,2769,0.07474441
899754,VNEEZUELA 52 TANCREDO GILvERTO MESTRINHO,898,899754,AVENIDA VENEZUELA 52 TANCREDO NEVES GILBERTO MESTRINHO,9019,0.085131675
899754,VNEEZUELA 52 TANCREDO GILvERTO MESTRINHO,898,899786,AVENIDA VENEZUELA 200 TANCREDO NEVES GILBERTO MESTRINHO,7195,0.09117013
899754,VNEEZUELA 52 TANCREDO GILvERTO MESTRINHO,898,623703,TRAVESSA COELHO 495 MAURI SERGIO,4965,0.09782482
899754,VNEEZUELA 52 TANCREDO GILvERTO MESTRINHO,898,626273,TRAVESSA FORTALEZA 56 TANCREDO NEVES,66,0.09973688
899754,VNEEZUELA 52 TANCREDO GILvERTO MESTRINHO,898,923337,BECO MARCOS BARROS 91 GILBERTO MESTRINHO,671,0.10210235
868065,AVENîDA CRISTO REI 167 COROADO COROADO II,899,867920,AVENIDA CRISTO REI 49 COROADO III,5691,0.07871206
868065,AVENîDA CRISTO REI 167 COROADO COROADO II,899,868065,AVENIDA CRISTO REI 167 COROADO III,2908,0.08472195
868065,AVENîDA CRISTO REI 167 COROADO COROADO II,899,921850,BECO JESUS SALVADOR 1 COROADO,3847,0.11427447
868065,AVENîDA CRISTO REI 167 COROADO COROADO II,899,921855,BECO JESUS SALVADOR 11 COROADO,6232,0.11846861
868065,AVENîDA CRISTO REI 167 COROADO COROADO II,899,704088,COMUNIDADE BOM PASTOR 2 24 SURURUA,4877,0.1346499
185117,RUA ITAMAURU GOES DE SIQUEIRA 292 JARDIM AEROPORTO,900,185117,RUA ITAMAURU GOES DE SIQUEIRA 292 JARDIM AEROPORTO,6510,6.2179565e-06
185117,RUA ITAMAURU GOES DE SIQUEIRA 292 JARDIM AEROPORTO,900,403546,RUA ULISSES GUIMALHAES 4399 BAIRRO JARDIM AMERICA,7937,0.06414369
185117,RUA ITAMAURU GOES DE SIQUEIRA 292 JARDIM AEROPORTO,900,183177,RUA CELSO CARMINATI 568 JARDIM AEROPORTO,9446,0.07383232
185117,RUA ITAMAURU GOES DE SIQUEIRA 292 JARDIM AEROPORTO,900,489821,RUA RAIMUNDO HENRIQUE DE ARAUJO 361 QUIXADAMORIM,1949,0.07591968
